Message ID,Thread ID,User ID,Organisation ID,Timestamp,Message Type
MSG003083,THR00767,USR0228,ORG066,2026-06-17 07:51,question
MSG003351,THR00822,USR0197,ORG058,2026-06-08 21:51,question
MSG002783,THR00702,USR0139,ORG043,2026-06-02 21:50,question
MSG000700,THR00191,USR0075,ORG024,2026-02-01 15:35,assistant_response
MSG000316,THR00096,USR0029,ORG011,2026-01-27 10:33,assistant_response
MSG003187,THR00789,USR0197,ORG058,2026-06-03 17:13,question
MSG000728,THR00199,USR0211,ORG062,2026-02-01 07:33,assistant_response
MSG004818,THR01162,USR0257,ORG077,2026-08-07 11:23,assistant_response
MSG001369,THR00357,USR0175,ORG052,2026-04-23 13:01,question
MSG001753,THR00455,USR0149,ORG046,2026-04-12 17:34,question
MSG001944,THR00499,USR0091,ORG029,2026-05-22 09:23,assistant_response
MSG002729,THR00690,USR0044,ORG016,2026-06-13 20:51,question
MSG005236,THR01252,USR0036,ORG014,2026-08-13 13:08,assistant_response
MSG003766,THR00924,USR0163,ORG048,2026-07-20 09:00,assistant_response
MSG001865,THR00481,USR0069,ORG023,2026-04-16 07:33,question
MSG005201,THR01243,USR0215,ORG063,2026-08-14 19:48,question
MSG004367,THR01061,USR0232,ORG068,2026-07-11 11:19,question
MSG004822,THR01163,USR0126,ORG040,2026-08-18 20:58,assistant_response
MSG004824,THR01163,USR0126,ORG040,2026-08-18 20:59,assistant_response
MSG004058,THR00996,USR0049,ORG017,2026-07-19 17:17,assistant_response
MSG001291,THR00338,USR0191,ORG056,2026-03-22 09:37,question
MSG003229,THR00799,USR0028,ORG011,2026-06-01 18:08,question
MSG003064,THR00763,USR0200,ORG059,2026-06-06 10:55,assistant_response
MSG003221,THR00797,USR0223,ORG065,2026-06-23 18:05,question
MSG005007,THR01195,USR0211,ORG062,2026-08-08 07:29,question
MSG003028,THR00756,USR0059,ORG020,2026-06-22 17:21,assistant_response
MSG001953,THR00502,USR0079,ORG025,2026-05-30 17:38,question
MSG002549,THR00652,USR0174,ORG052,2026-05-30 08:03,question
MSG002870,THR00715,USR0211,ORG062,2026-06-10 21:53,assistant_response
MSG004462,THR01083,USR0155,ORG047,2026-08-03 11:08,assistant_response
MSG000759,THR00207,USR0244,ORG073,2026-02-09 08:59,question
MSG000387,THR00109,USR0161,ORG048,2026-02-07 12:31,question
MSG005233,THR01251,USR0201,ORG059,2026-08-06 10:14,question
MSG003006,THR00749,USR0148,ORG045,2026-06-14 17:19,assistant_response
MSG005345,THR01276,USR0033,ORG013,2026-08-08 10:57,question
MSG003400,THR00832,USR0180,ORG054,2026-06-08 16:16,assistant_response
MSG002892,THR00719,USR0241,ORG072,2026-06-23 18:17,assistant_response
MSG001180,THR00312,USR0053,ORG018,2026-03-29 10:14,assistant_response
MSG003205,THR00792,USR0091,ORG029,2026-06-10 19:11,question
MSG001424,THR00372,USR0038,ORG014,2026-04-11 12:56,assistant_response
MSG004286,THR01041,USR0044,ORG016,2026-07-01 22:14,assistant_response
MSG003303,THR00813,USR0006,ORG003,2026-06-16 21:38,question
MSG004308,THR01048,USR0256,ORG077,2026-07-28 15:47,assistant_response
MSG002029,THR00517,USR0061,ORG020,2026-05-18 07:48,question
MSG001099,THR00293,USR0197,ORG058,2026-03-12 20:20,question
MSG002834,THR00708,USR0132,ORG042,2026-06-29 20:04,assistant_response
MSG004690,THR01135,USR0249,ORG075,2026-08-23 21:18,assistant_response
MSG003621,THR00889,USR0254,ORG076,2026-07-08 09:41,question
MSG000415,THR00115,USR0259,ORG077,2026-02-15 15:54,question
MSG005228,THR01249,USR0146,ORG045,2026-08-07 14:22,assistant_response
MSG003578,THR00882,USR0031,ORG012,2026-07-09 11:11,assistant_response
MSG004323,THR01050,USR0085,ORG028,2026-07-11 23:06,question
MSG002933,THR00731,USR0013,ORG005,2026-06-06 21:46,question
MSG002866,THR00715,USR0211,ORG062,2026-06-10 21:47,assistant_response
MSG004761,THR01147,USR0159,ORG048,2026-08-18 10:46,question
MSG004574,THR01109,USR0051,ORG017,2026-08-05 18:21,assistant_response
MSG004203,THR01024,USR0212,ORG062,2026-07-30 17:45,question
MSG004087,THR01005,USR0147,ORG045,2026-07-21 12:20,question
MSG005184,THR01241,USR0214,ORG063,2026-08-07 21:28,assistant_response
MSG000270,THR00083,USR0128,ORG041,2026-01-31 10:01,assistant_response
MSG000978,THR00266,USR0022,ORG008,2026-03-25 21:34,assistant_response
MSG001091,THR00291,USR0078,ORG025,2026-03-30 20:39,question
MSG002357,THR00600,USR0090,ORG029,2026-05-15 10:50,question
MSG000147,THR00045,USR0123,ORG039,2026-01-10 23:03,question
MSG005347,THR01276,USR0033,ORG013,2026-08-08 10:55,question
MSG004668,THR01130,USR0099,ORG032,2026-08-27 18:29,assistant_response
MSG000900,THR00244,USR0179,ORG054,2026-03-16 10:31,assistant_response
MSG003517,THR00864,USR0021,ORG008,2026-07-05 10:54,question
MSG005298,THR01262,USR0259,ORG077,2026-08-25 17:28,assistant_response
MSG004706,THR01138,USR0079,ORG025,2026-08-04 18:19,assistant_response
MSG000205,THR00060,USR0001,ORG001,2026-01-20 18:21,question
MSG002791,THR00704,USR0198,ORG059,2026-06-08 19:35,question
MSG004137,THR01014,USR0161,ORG048,2026-07-11 19:55,question
MSG004304,THR01046,USR0258,ORG077,2026-07-16 17:59,assistant_response
MSG005359,THR01281,USR0113,ORG036,2026-08-03 15:41,question
MSG005283,THR01260,USR0081,ORG026,2026-08-09 16:42,question
MSG002489,THR00638,USR0026,ORG010,2026-05-18 07:11,question
MSG002170,THR00554,USR0083,ORG027,2026-05-05 08:59,assistant_response
MSG001131,THR00299,USR0242,ORG072,2026-03-31 09:01,question
MSG002434,THR00623,USR0146,ORG045,2026-05-15 11:09,assistant_response
MSG000724,THR00197,USR0119,ORG038,2026-02-03 11:00,assistant_response
MSG003286,THR00810,USR0247,ORG074,2026-06-23 09:23,assistant_response
MSG000776,THR00210,USR0200,ORG059,2026-02-22 17:24,assistant_response
MSG001205,THR00321,USR0253,ORG076,2026-03-25 13:46,question
MSG000795,THR00216,USR0079,ORG025,2026-03-24 19:20,question
MSG001731,THR00451,USR0247,ORG074,2026-04-11 14:00,question
MSG004463,THR01084,USR0009,ORG004,2026-08-23 13:54,question
MSG004806,THR01158,USR0059,ORG020,2026-08-09 08:21,assistant_response
MSG004701,THR01137,USR0210,ORG062,2026-08-04 10:23,question
MSG000202,THR00059,USR0264,ORG079,2026-01-19 14:45,assistant_response
MSG000401,THR00111,USR0025,ORG009,2026-02-02 16:37,question
MSG004504,THR01093,USR0162,ORG048,2026-08-18 09:19,assistant_response
MSG001117,THR00296,USR0028,ORG011,2026-03-26 14:31,question
MSG005083,THR01213,USR0113,ORG036,2026-08-29 15:46,question
MSG000218,THR00062,USR0011,ORG004,2026-01-13 22:05,assistant_response
MSG001367,THR00357,USR0175,ORG052,2026-04-23 12:58,question
MSG002081,THR00528,USR0066,ORG022,2026-05-22 14:06,question
MSG004033,THR00992,USR0051,ORG017,2026-07-26 22:09,question
MSG005027,THR01200,USR0096,ORG031,2026-08-08 11:51,question
MSG003954,THR00971,USR0256,ORG077,2026-07-09 15:52,assistant_response
MSG003783,THR00928,USR0218,ORG064,2026-07-24 20:14,question
MSG004195,THR01023,USR0209,ORG062,2026-07-26 08:24,question
MSG005013,THR01197,USR0014,ORG005,2026-08-15 17:37,question
MSG001452,THR00380,USR0042,ORG015,2026-04-16 10:19,assistant_response
MSG000345,THR00101,USR0136,ORG043,2026-01-21 13:55,question
MSG005149,THR01234,USR0051,ORG017,2026-08-04 09:23,question
MSG003582,THR00882,USR0031,ORG012,2026-07-09 11:19,assistant_response
MSG001088,THR00289,USR0071,ORG023,2026-03-13 11:45,assistant_response
MSG001442,THR00376,USR0136,ORG043,2026-04-22 16:19,assistant_response
MSG003304,THR00813,USR0006,ORG003,2026-06-16 21:38,assistant_response
MSG004263,THR01037,USR0098,ORG031,2026-07-31 15:26,question
MSG002712,THR00686,USR0164,ORG049,2026-06-18 11:22,assistant_response
MSG003886,THR00955,USR0064,ORG021,2026-07-30 13:43,assistant_response
MSG000118,THR00039,USR0159,ORG048,2026-01-06 13:21,assistant_response
MSG004689,THR01135,USR0249,ORG075,2026-08-23 21:18,question
MSG000767,THR00208,USR0017,ORG007,2026-02-06 17:22,question
MSG003843,THR00945,USR0249,ORG075,2026-07-14 17:58,question
MSG003686,THR00907,USR0178,ORG053,2026-07-14 21:49,assistant_response
MSG003199,THR00791,USR0250,ORG076,2026-06-04 21:20,question
MSG000452,THR00122,USR0214,ORG063,2026-02-19 16:53,assistant_response
MSG003052,THR00761,USR0010,ORG004,2026-06-07 17:54,assistant_response
MSG003513,THR00864,USR0021,ORG008,2026-07-05 11:04,question
MSG001889,THR00488,USR0068,ORG022,2026-04-23 12:32,question
MSG000604,THR00163,USR0033,ORG013,2026-02-18 09:05,assistant_response
MSG000419,THR00115,USR0259,ORG077,2026-02-15 15:56,question
MSG002656,THR00678,USR0004,ORG002,2026-06-10 14:13,assistant_response
MSG002365,THR00603,USR0176,ORG053,2026-05-12 12:31,question
MSG004470,THR01085,USR0075,ORG024,2026-08-21 14:37,assistant_response
MSG005165,THR01237,USR0005,ORG002,2026-08-25 16:39,question
MSG000673,THR00185,USR0112,ORG036,2026-02-16 13:56,question
MSG003855,THR00946,USR0097,ORG031,2026-07-26 10:27,question
MSG003329,THR00818,USR0144,ORG044,2026-06-09 15:00,question
MSG005022,THR01198,USR0007,ORG003,2026-08-20 09:55,assistant_response
MSG003164,THR00784,USR0170,ORG050,2026-06-26 17:33,assistant_response
MSG003268,THR00806,USR0093,ORG030,2026-06-15 20:39,assistant_response
MSG000832,THR00227,USR0169,ORG050,2026-03-15 17:37,assistant_response
MSG004872,THR01170,USR0009,ORG004,2026-08-30 11:43,assistant_response
MSG003695,THR00908,USR0033,ORG013,2026-07-01 15:05,question
MSG001854,THR00479,USR0202,ORG060,2026-04-07 21:55,assistant_response
MSG004537,THR01100,USR0025,ORG009,2026-08-01 18:56,question
MSG004245,THR01034,USR0087,ORG029,2026-07-02 19:39,question
MSG000897,THR00244,USR0179,ORG054,2026-03-16 10:28,question
MSG000533,THR00143,USR0055,ORG018,2026-02-11 16:37,question
MSG000433,THR00119,USR0264,ORG079,2026-02-05 17:59,question
MSG004503,THR01093,USR0162,ORG048,2026-08-18 09:19,question
MSG000631,THR00169,USR0127,ORG040,2026-02-15 18:09,question
MSG002685,THR00682,USR0248,ORG075,2026-06-06 22:52,question
MSG001860,THR00480,USR0213,ORG063,2026-04-02 10:55,assistant_response
MSG002903,THR00723,USR0127,ORG040,2026-06-14 19:49,question
MSG004170,THR01019,USR0028,ORG011,2026-07-23 14:16,assistant_response
MSG005054,THR01204,USR0028,ORG011,2026-08-14 18:24,assistant_response
MSG001284,THR00336,USR0128,ORG041,2026-03-04 21:06,assistant_response
MSG002106,THR00536,USR0039,ORG015,2026-05-29 07:54,assistant_response
MSG004858,THR01169,USR0232,ORG068,2026-08-09 14:42,assistant_response
MSG003120,THR00772,USR0160,ORG048,2026-06-01 16:42,assistant_response
MSG002419,THR00618,USR0231,ORG068,2026-05-14 12:15,question
MSG000855,THR00232,USR0108,ORG035,2026-03-15 16:53,question
MSG001395,THR00361,USR0090,ORG029,2026-04-23 18:14,question
MSG000429,THR00117,USR0261,ORG078,2026-02-13 08:02,question
MSG004314,THR01049,USR0145,ORG044,2026-07-29 15:45,assistant_response
MSG000770,THR00208,USR0017,ORG007,2026-02-06 17:25,assistant_response
MSG001578,THR00408,USR0084,ORG027,2026-04-27 15:49,assistant_response
MSG001918,THR00495,USR0262,ORG078,2026-04-26 16:44,assistant_response
MSG003451,THR00849,USR0104,ORG033,2026-06-06 08:24,question
MSG002747,THR00695,USR0157,ORG047,2026-06-06 18:49,question
MSG000054,THR00021,USR0179,ORG054,2026-01-12 11:15,assistant_response
MSG003889,THR00955,USR0064,ORG021,2026-07-30 13:41,question
MSG000247,THR00075,USR0152,ORG046,2026-01-10 21:38,question
MSG002026,THR00516,USR0231,ORG068,2026-05-21 19:27,assistant_response
MSG003224,THR00797,USR0223,ORG065,2026-06-23 18:10,assistant_response
MSG000320,THR00097,USR0083,ORG027,2026-01-11 14:25,assistant_response
MSG005336,THR01274,USR0192,ORG057,2026-08-30 14:12,assistant_response
MSG003406,THR00834,USR0045,ORG016,2026-06-28 11:24,assistant_response
MSG003012,THR00750,USR0067,ORG022,2026-06-20 22:47,assistant_response
MSG002651,THR00676,USR0110,ORG036,2026-06-13 15:27,question
MSG003478,THR00856,USR0073,ORG024,2026-07-16 07:30,assistant_response
MSG000993,THR00269,USR0180,ORG054,2026-03-28 20:10,question
MSG002288,THR00588,USR0129,ORG041,2026-05-23 21:24,assistant_response
MSG003388,THR00829,USR0201,ORG059,2026-06-15 14:46,assistant_response
MSG003524,THR00867,USR0139,ORG043,2026-07-17 21:26,assistant_response
MSG002914,THR00727,USR0265,ORG079,2026-06-25 08:12,assistant_response
MSG004411,THR01072,USR0245,ORG074,2026-08-10 11:12,question
MSG004012,THR00986,USR0188,ORG055,2026-07-12 08:00,assistant_response
MSG003223,THR00797,USR0223,ORG065,2026-06-23 18:10,question
MSG003634,THR00892,USR0013,ORG005,2026-07-15 21:49,assistant_response
MSG000926,THR00250,USR0110,ORG036,2026-03-07 15:49,assistant_response
MSG001978,THR00506,USR0112,ORG036,2026-05-31 22:36,assistant_response
MSG002994,THR00746,USR0219,ORG064,2026-06-27 09:24,assistant_response
MSG003165,THR00785,USR0058,ORG019,2026-06-12 22:29,question
MSG001319,THR00347,USR0249,ORG075,2026-04-12 17:24,question
MSG001150,THR00304,USR0034,ORG013,2026-03-10 20:47,assistant_response
MSG004186,THR01021,USR0131,ORG041,2026-07-10 10:02,assistant_response
MSG002709,THR00686,USR0164,ORG049,2026-06-18 11:20,question
MSG001958,THR00503,USR0155,ORG047,2026-05-16 18:09,assistant_response
MSG002368,THR00604,USR0191,ORG056,2026-05-12 19:17,assistant_response
MSG004482,THR01087,USR0086,ORG028,2026-08-29 11:51,assistant_response
MSG002162,THR00552,USR0170,ORG050,2026-05-24 10:30,assistant_response
MSG003464,THR00852,USR0123,ORG039,2026-06-16 19:07,assistant_response
MSG000502,THR00137,USR0116,ORG037,2026-02-21 14:03,assistant_response
MSG002738,THR00693,USR0221,ORG065,2026-06-11 09:10,assistant_response
MSG001831,THR00474,USR0028,ORG011,2026-04-27 14:54,question
MSG002609,THR00666,USR0107,ORG034,2026-05-21 23:17,question
MSG005343,THR01276,USR0033,ORG013,2026-08-08 11:03,question
MSG002393,THR00614,USR0147,ORG045,2026-05-15 11:55,question
MSG005274,THR01258,USR0090,ORG029,2026-08-14 14:23,assistant_response
MSG000607,THR00164,USR0093,ORG030,2026-02-25 11:49,question
MSG001308,THR00343,USR0141,ORG044,2026-03-09 21:56,assistant_response
MSG003584,THR00883,USR0113,ORG036,2026-07-29 16:38,assistant_response
MSG004169,THR01019,USR0028,ORG011,2026-07-23 14:16,question
MSG003984,THR00979,USR0010,ORG004,2026-07-31 08:35,assistant_response
MSG002390,THR00612,USR0102,ORG033,2026-05-19 12:49,assistant_response
MSG000565,THR00153,USR0189,ORG056,2026-02-20 14:14,question
MSG003937,THR00966,USR0220,ORG064,2026-07-07 10:03,question
MSG004640,THR01124,USR0133,ORG042,2026-08-08 16:47,assistant_response
MSG003854,THR00946,USR0097,ORG031,2026-07-26 10:26,assistant_response
MSG001555,THR00403,USR0260,ORG078,2026-04-13 11:55,question
MSG002510,THR00641,USR0017,ORG007,2026-05-11 09:54,assistant_response
MSG002818,THR00707,USR0181,ORG054,2026-06-12 16:18,assistant_response
MSG001349,THR00354,USR0073,ORG024,2026-04-19 13:53,question
MSG001081,THR00289,USR0071,ORG023,2026-03-13 11:42,question
MSG004022,THR00988,USR0160,ORG048,2026-07-19 10:01,assistant_response
MSG001247,THR00328,USR0150,ORG046,2026-03-09 18:06,question
MSG004300,THR01045,USR0190,ORG056,2026-07-05 08:37,assistant_response
MSG000454,THR00123,USR0243,ORG073,2026-02-09 14:46,assistant_response
MSG004998,THR01192,USR0034,ORG013,2026-08-26 11:09,assistant_response
MSG003216,THR00795,USR0232,ORG068,2026-06-18 16:26,assistant_response
MSG001064,THR00282,USR0155,ORG047,2026-03-06 15:05,assistant_response
MSG004199,THR01023,USR0209,ORG062,2026-07-26 08:29,question
MSG005206,THR01243,USR0215,ORG063,2026-08-14 19:54,assistant_response
MSG004863,THR01169,USR0232,ORG068,2026-08-09 14:57,question
MSG004377,THR01062,USR0029,ORG011,2026-07-24 09:43,question
MSG001511,THR00394,USR0177,ORG053,2026-04-29 20:16,question
MSG002966,THR00738,USR0256,ORG077,2026-06-18 07:40,assistant_response
MSG003745,THR00918,USR0152,ORG046,2026-07-16 17:08,question
MSG000361,THR00104,USR0213,ORG063,2026-02-16 21:13,question
MSG000698,THR00190,USR0190,ORG056,2026-02-11 20:08,assistant_response
MSG004252,THR01035,USR0077,ORG025,2026-07-03 18:22,assistant_response
MSG005101,THR01219,USR0220,ORG064,2026-08-21 14:58,question
MSG002967,THR00738,USR0256,ORG077,2026-06-18 07:48,question
MSG002817,THR00707,USR0181,ORG054,2026-06-12 16:18,question
MSG005267,THR01258,USR0090,ORG029,2026-08-14 14:11,question
MSG005159,THR01237,USR0005,ORG002,2026-08-25 16:18,question
MSG004351,THR01057,USR0127,ORG040,2026-07-25 22:43,question
MSG004652,THR01127,USR0003,ORG002,2026-08-15 17:27,assistant_response
MSG000196,THR00058,USR0235,ORG069,2026-01-03 10:53,assistant_response
MSG003642,THR00895,USR0139,ORG043,2026-07-23 13:50,assistant_response
MSG000120,THR00039,USR0159,ORG048,2026-01-06 13:23,assistant_response
MSG000421,THR00116,USR0202,ORG060,2026-02-12 17:35,question
MSG003558,THR00878,USR0212,ORG062,2026-07-28 13:28,assistant_response
MSG003387,THR00829,USR0201,ORG059,2026-06-15 14:46,question
MSG000498,THR00135,USR0110,ORG036,2026-02-07 16:01,assistant_response
MSG002626,THR00670,USR0098,ORG031,2026-06-07 14:41,assistant_response
MSG002021,THR00515,USR0129,ORG041,2026-05-18 09:40,question
MSG004218,THR01028,USR0103,ORG033,2026-07-21 16:20,assistant_response
MSG003754,THR00920,USR0060,ORG020,2026-07-10 07:29,assistant_response
MSG001223,THR00324,USR0158,ORG047,2026-03-04 13:35,question
MSG003604,THR00887,USR0077,ORG025,2026-07-30 07:30,assistant_response
MSG000193,THR00057,USR0148,ORG045,2026-01-08 16:07,question
MSG002509,THR00641,USR0017,ORG007,2026-05-11 09:54,question
MSG002023,THR00515,USR0129,ORG041,2026-05-18 09:44,question
MSG001283,THR00336,USR0128,ORG041,2026-03-04 21:06,question
MSG003173,THR00786,USR0066,ORG022,2026-06-17 10:25,question
MSG002280,THR00585,USR0207,ORG061,2026-05-19 07:16,assistant_response
MSG000327,THR00098,USR0129,ORG041,2026-01-07 15:13,question
MSG001640,THR00428,USR0037,ORG014,2026-04-16 13:32,assistant_response
MSG001417,THR00369,USR0212,ORG062,2026-04-16 19:29,question
MSG003088,THR00768,USR0098,ORG031,2026-06-11 22:46,assistant_response
MSG005141,THR01231,USR0189,ORG056,2026-08-26 22:20,question
MSG001126,THR00297,USR0256,ORG077,2026-03-21 09:39,assistant_response
MSG001233,THR00326,USR0267,ORG080,2026-03-14 18:34,question
MSG002963,THR00738,USR0256,ORG077,2026-06-18 07:38,question
MSG001701,THR00443,USR0020,ORG008,2026-04-13 15:54,question
MSG004516,THR01096,USR0174,ORG052,2026-08-30 21:14,assistant_response
MSG005346,THR01276,USR0033,ORG013,2026-08-08 10:57,assistant_response
MSG000285,THR00086,USR0038,ORG014,2026-01-15 12:57,question
MSG003738,THR00918,USR0152,ORG046,2026-07-16 16:48,assistant_response
MSG003650,THR00897,USR0188,ORG055,2026-07-15 08:23,assistant_response
MSG001382,THR00359,USR0187,ORG055,2026-04-03 18:54,assistant_response
MSG000161,THR00050,USR0140,ORG043,2026-01-15 11:53,question
MSG002161,THR00552,USR0170,ORG050,2026-05-24 10:30,question
MSG002186,THR00558,USR0094,ORG031,2026-05-20 15:10,assistant_response
MSG000152,THR00046,USR0226,ORG066,2026-01-15 16:49,assistant_response
MSG005358,THR01280,USR0206,ORG061,2026-08-21 17:00,assistant_response
MSG000537,THR00143,USR0055,ORG018,2026-02-11 16:57,question
MSG001165,THR00308,USR0133,ORG042,2026-03-06 18:08,question
MSG001892,THR00488,USR0068,ORG022,2026-04-23 12:35,assistant_response
MSG000020,THR00010,USR0250,ORG076,2026-01-17 16:02,assistant_response
MSG002359,THR00601,USR0005,ORG002,2026-05-01 13:24,question
MSG003209,THR00793,USR0195,ORG057,2026-06-11 22:43,question
MSG002637,THR00675,USR0191,ORG056,2026-06-14 20:52,question
MSG000074,THR00027,USR0030,ORG011,2026-01-12 16:04,assistant_response
MSG003704,THR00911,USR0025,ORG009,2026-07-05 18:18,assistant_response
MSG004715,THR01139,USR0074,ORG024,2026-08-05 20:03,question
MSG002361,THR00601,USR0005,ORG002,2026-05-01 13:27,question
MSG000969,THR00264,USR0087,ORG029,2026-03-25 21:40,question
MSG004238,THR01032,USR0094,ORG031,2026-07-13 19:55,assistant_response
MSG002422,THR00618,USR0231,ORG068,2026-05-14 12:29,assistant_response
MSG001339,THR00351,USR0029,ORG011,2026-04-25 14:40,question
MSG002464,THR00629,USR0268,ORG080,2026-05-27 11:22,assistant_response
MSG000701,THR00191,USR0075,ORG024,2026-02-01 15:41,question
MSG001855,THR00479,USR0202,ORG060,2026-04-07 21:54,question
MSG000509,THR00138,USR0242,ORG072,2026-02-04 11:12,question
MSG004215,THR01027,USR0095,ORG031,2026-07-21 21:54,question
MSG005006,THR01194,USR0151,ORG046,2026-08-28 19:25,assistant_response
MSG004342,THR01055,USR0146,ORG045,2026-07-06 12:47,assistant_response
MSG000192,THR00056,USR0111,ORG036,2026-01-27 11:38,assistant_response
MSG002043,THR00519,USR0045,ORG016,2026-05-10 21:24,question
MSG004518,THR01096,USR0174,ORG052,2026-08-30 21:16,assistant_response
MSG004548,THR01104,USR0137,ORG043,2026-08-29 11:54,assistant_response
MSG000204,THR00060,USR0001,ORG001,2026-01-20 18:15,assistant_response
MSG000808,THR00221,USR0212,ORG062,2026-03-13 09:51,assistant_response
MSG004768,THR01149,USR0093,ORG030,2026-08-31 07:17,assistant_response
MSG003875,THR00952,USR0221,ORG065,2026-07-02 13:06,question
MSG001302,THR00341,USR0026,ORG010,2026-03-06 20:52,assistant_response
MSG001783,THR00463,USR0067,ORG022,2026-04-16 22:07,question
MSG003098,THR00769,USR0051,ORG017,2026-06-27 11:13,assistant_response
MSG005102,THR01219,USR0220,ORG064,2026-08-21 14:58,assistant_response
MSG001728,THR00450,USR0210,ORG062,2026-04-10 12:02,assistant_response
MSG002648,THR00676,USR0110,ORG036,2026-06-13 15:25,assistant_response
MSG002351,THR00599,USR0066,ORG022,2026-05-02 20:42,question
MSG000307,THR00094,USR0265,ORG079,2026-01-12 11:56,question
MSG002750,THR00695,USR0157,ORG047,2026-06-06 18:45,assistant_response
MSG004059,THR00997,USR0244,ORG073,2026-07-14 13:22,question
MSG002490,THR00638,USR0026,ORG010,2026-05-18 07:11,assistant_response
MSG002934,THR00731,USR0013,ORG005,2026-06-06 21:46,assistant_response
MSG001139,THR00301,USR0257,ORG077,2026-03-25 20:33,question
MSG003804,THR00933,USR0238,ORG071,2026-07-08 07:50,assistant_response
MSG003414,THR00837,USR0219,ORG064,2026-06-23 17:16,assistant_response
MSG004622,THR01121,USR0208,ORG061,2026-08-25 13:56,assistant_response
MSG002160,THR00551,USR0186,ORG055,2026-05-20 10:42,assistant_response
MSG000870,THR00236,USR0215,ORG063,2026-03-18 08:57,assistant_response
MSG002465,THR00630,USR0005,ORG002,2026-05-23 22:48,question
MSG004320,THR01050,USR0085,ORG028,2026-07-11 22:55,assistant_response
MSG001580,THR00409,USR0198,ORG059,2026-04-02 12:54,assistant_response
MSG000272,THR00083,USR0128,ORG041,2026-01-31 10:06,assistant_response
MSG002301,THR00592,USR0265,ORG079,2026-05-18 07:46,question
MSG000953,THR00259,USR0231,ORG068,2026-03-20 08:55,question
MSG001318,THR00346,USR0128,ORG041,2026-04-21 07:34,assistant_response
MSG005262,THR01256,USR0237,ORG070,2026-08-19 08:47,assistant_response
MSG002325,THR00596,USR0055,ORG018,2026-05-04 09:45,question
MSG001907,THR00493,USR0032,ORG012,2026-04-23 16:13,question
MSG000876,THR00236,USR0215,ORG063,2026-03-18 09:14,assistant_response
MSG001348,THR00353,USR0184,ORG055,2026-04-30 07:50,assistant_response
MSG002937,THR00732,USR0084,ORG027,2026-06-23 10:05,question
MSG000045,THR00017,USR0167,ORG050,2026-01-06 21:54,question
MSG004583,THR01110,USR0213,ORG063,2026-08-25 07:18,question
MSG004999,THR01192,USR0034,ORG013,2026-08-26 11:18,question
MSG000040,THR00015,USR0236,ORG070,2026-01-30 09:55,assistant_response
MSG005185,THR01241,USR0214,ORG063,2026-08-07 21:31,question
MSG001288,THR00336,USR0128,ORG041,2026-03-04 21:08,assistant_response
MSG003193,THR00789,USR0197,ORG058,2026-06-03 17:25,question
MSG000595,THR00161,USR0158,ORG047,2026-02-24 07:25,question
MSG001524,THR00397,USR0244,ORG073,2026-04-30 15:57,assistant_response
MSG001523,THR00397,USR0244,ORG073,2026-04-30 15:57,question
MSG002691,THR00682,USR0248,ORG075,2026-06-06 22:55,question
MSG000882,THR00238,USR0023,ORG008,2026-03-19 19:48,assistant_response
MSG000298,THR00091,USR0189,ORG056,2026-01-15 11:39,assistant_response
MSG003535,THR00870,USR0049,ORG017,2026-07-20 19:00,question
MSG001466,THR00384,USR0050,ORG017,2026-04-03 18:56,assistant_response
MSG000762,THR00208,USR0017,ORG007,2026-02-06 17:01,assistant_response
MSG004375,THR01062,USR0029,ORG011,2026-07-24 09:36,question
MSG003391,THR00830,USR0267,ORG080,2026-06-11 12:20,question
MSG001322,THR00348,USR0164,ORG049,2026-04-20 14:01,assistant_response
MSG004744,THR01144,USR0167,ORG050,2026-08-03 20:24,assistant_response
MSG005015,THR01198,USR0007,ORG003,2026-08-20 09:37,question
MSG004392,THR01066,USR0068,ORG022,2026-08-12 10:53,assistant_response
MSG000123,THR00039,USR0159,ORG048,2026-01-06 13:27,question
MSG001632,THR00426,USR0115,ORG037,2026-04-24 16:26,assistant_response
MSG003723,THR00916,USR0084,ORG027,2026-07-18 16:07,question
MSG002173,THR00555,USR0133,ORG042,2026-05-30 12:38,question
MSG002643,THR00676,USR0110,ORG036,2026-06-13 15:23,question
MSG002474,THR00633,USR0084,ORG027,2026-05-23 19:53,assistant_response
MSG001203,THR00320,USR0103,ORG033,2026-03-10 16:50,question
MSG001679,THR00439,USR0024,ORG009,2026-04-10 16:29,question
MSG004913,THR01177,USR0108,ORG035,2026-08-01 13:52,question
MSG001037,THR00278,USR0033,ORG013,2026-03-26 19:22,question
MSG002095,THR00533,USR0237,ORG070,2026-05-15 18:49,question
MSG000139,THR00043,USR0085,ORG028,2026-01-24 21:02,question
MSG000686,THR00189,USR0255,ORG077,2026-02-15 10:51,assistant_response
MSG003763,THR00924,USR0163,ORG048,2026-07-20 08:58,question
MSG004721,THR01139,USR0074,ORG024,2026-08-05 20:09,question
MSG003357,THR00823,USR0177,ORG053,2026-06-02 15:56,question
MSG004807,THR01159,USR0248,ORG075,2026-08-01 20:40,question
MSG001532,THR00400,USR0227,ORG066,2026-04-25 17:23,assistant_response
MSG005224,THR01248,USR0251,ORG076,2026-08-01 12:12,assistant_response
MSG003477,THR00856,USR0073,ORG024,2026-07-16 07:30,question
MSG000819,THR00225,USR0254,ORG076,2026-03-20 13:29,question
MSG001759,THR00457,USR0225,ORG065,2026-04-20 15:56,question
